sentence_id,at,content,category,sentiment
review_24466_5,2025-05-08 01:29:41,mohon maf bnyak terima kasih..,none,neutral
review_24467_1,2025-05-08 01:25:57,top cepat dan ok,none,positive
review_24470_1,2025-05-08 01:11:21,ok mantap,none,positive
review_24471_1,2025-05-08 01:09:31,kerennnn,none,positive
review_24473_1,2025-05-08 00:59:54,oke banget,none,positive
review_24474_1,2025-05-08 00:48:40,baik,none,positive
review_24475_1,2025-05-08 00:46:52,semakin baik,none,positive
review_24478_1,2025-05-08 00:30:41,"aplikasi nya enak, harganya murah meriah banget moga ga naik harga ya...",app,positive
review_24479_1,2025-05-07 23:58:52,Cukup memuaskan,none,positive
review_24480_1,2025-05-07 23:34:10,cara mudah2,none,positive
review_24481_1,2025-05-07 23:29:32,sering erorrnya drpd gak mana lagi butuh banget buat berangkat kerja malah erorr kayake perlu diperbaiki deh,app,negative
review_24483_1,2025-05-07 23:09:35,bagus,none,positive
review_24485_1,2025-05-07 21:04:42,bermanfaat,none,positive
review_24488_1,2025-05-07 18:31:33,Bagus sekali,none,positive
review_24491_1,2025-05-07 16:30:34,mantap,none,positive
review_24492_1,2025-05-07 16:17:50,mantap,none,positive
review_24493_1,2025-05-07 16:14:02,sangat membantu,none,positive
review_24494_1,2025-05-07 16:09:19,aplikasi yg sangat membantu,app,positive
review_24500_1,2025-05-07 15:11:24,layanan penjemputan sangat cepat,service,positive
review_24504_1,2025-05-07 14:33:30,semakin tidak baik pelayanannya driver gocarnya,service,negative
review_24506_1,2025-05-07 14:14:11,bagus,none,positive
review_24507_1,2025-05-07 14:12:01,"drivernya ramah, daerah saya bali.",service,positive
review_24508_1,2025-05-07 14:05:15,"Bagus Pelayanan Ramah, Saya Kasih 5 Bintang.",service,positive
review_24510_1,2025-05-07 14:02:33,sangat bagus,none,positive
review_24511_1,2025-05-07 13:54:40,sering telat...,service,negative
review_24511_2,2025-05-07 13:54:40,indonesian banget,none,positive
review_24513_1,2025-05-07 13:39:18,sangat membantu,none,positive
review_24516_1,2025-05-07 13:25:12,mantap dan gampang banget,none,positive
review_24518_1,2025-05-07 13:18:05,bagus maksih,none,positive
review_24519_1,2025-05-07 13:17:40,good,none,positive
review_24522_1,2025-05-07 13:04:05,sering iklan di hp saya,app,negative
review_24524_1,2025-05-07 13:01:49,Baik & memuaskan.,none,positive
review_24526_1,2025-05-07 12:41:10,sangat puas..,none,positive
review_24526_2,2025-05-07 12:41:10,"tepat waktu, pengiriman aman dan driver ramah.",service,positive
review_24527_1,2025-05-07 12:38:46,"untuk jenis goride di Purwakarta sudah oke dan sangat gampang untuk mencari driver,",service,positive
review_24527_2,2025-05-07 12:38:46,"tetapi untuk gocar sangat sangat kurang,",service,negative
review_24528_1,2025-05-07 12:36:09,mantap,none,positive
review_24529_1,2025-05-07 12:22:44,good,none,positive
review_24530_1,2025-05-07 12:14:29,mantap,none,positive
review_24531_1,2025-05-07 11:53:06,"gajelas gabisa tf kemana"" dl beberapa hari ini",app,negative
review_24533_1,2025-05-07 11:44:22,baik,none,positive
review_24534_1,2025-05-07 11:42:51,cukup membantu,none,positive
review_24538_1,2025-05-07 11:34:25,okay,none,positive
review_24539_1,2025-05-07 11:32:49,luar biasa,none,positive
review_24540_2,2025-05-07 11:31:06,tapi boong,none,negative
review_24541_2,2025-05-07 11:30:32,tapi gak ke kirim udah saya cek berkali kali,app,negative
review_24542_1,2025-05-07 11:30:28,baik,none,positive
review_24543_1,2025-05-07 11:24:04,cepat..,none,positive
review_24544_1,2025-05-07 11:16:23,puas banget,none,positive
review_24547_1,2025-05-07 10:47:59,sangat mudah,none,positive
review_24548_1,2025-05-07 10:42:35,"aman ,nyaman ,lancar",none,positive
review_24550_1,2025-05-07 10:38:50,puas banget,none,positive
review_24553_1,2025-05-07 10:22:27,cepat,none,positive
review_24554_1,2025-05-07 10:07:38,terbaik,none,positive
review_24556_1,2025-05-07 09:55:44,sangat membantu,none,positive
review_24558_1,2025-05-07 09:51:47,pernah gk sesuai pesanan pas beli nasi Padang 6 malah yg datang cuman 5 parah gk siihhh trs gk di urusin lagi sama gojeknya,service,negative
review_24560_1,2025-05-07 09:25:46,istimewa,none,positive
review_24561_1,2025-05-07 09:05:29,sangat membantu,none,positive
review_24561_2,2025-05-07 09:05:29,tapi kadang apk nya lemot,app,negative
review_24562_1,2025-05-07 08:58:51,good job,none,positive
review_24564_1,2025-05-07 08:51:03,"pesen gofood nunggu lama bgt buat dpt driver ,sampe maag kumat",service,negative
review_24565_1,2025-05-07 08:36:37,Tepat waktu dan ramah driver,service,positive
review_24566_1,2025-05-07 08:26:20,nyaman,none,positive
review_24567_1,2025-05-07 08:25:20,"Amat sangat membantu banget, over all OK banget",none,positive
review_24572_1,2025-05-07 07:55:44,driver sering batalin orderan...,service,negative
review_24572_2,2025-05-07 07:55:44,call senternya ga jelas,service,negative
review_24573_1,2025-05-07 07:54:11,"oke,siip",none,positive
review_24574_1,2025-05-07 07:52:19,joss sesuai aplikasi,app,positive
review_24575_1,2025-05-07 07:46:52,sangat sangat membantu banget,none,positive
review_24576_3,2025-05-07 07:40:29,saya seringkali bertemgkar dengan driver grgr tidak angkat telpon,service,negative
review_24578_1,2025-05-07 07:28:07,menyenangkan,none,positive
review_24581_1,2025-05-07 07:17:38,"susah bgt mau laporan , aplikasinya juga ngebug trs setiap ngisi formulir .",app,negative
review_24581_3,2025-05-07 07:17:38,susah.,none,negative
review_24584_1,2025-05-07 06:29:07,lebih ditingkatkan lagi dan diupdate rute di map-nya.,app,negative
review_24587_1,2025-05-07 06:05:45,good,none,positive
review_24588_1,2025-05-07 06:03:30,udah 2 kali dapet driver go ride comfort yang bener bener mengecawakan dan aku ga dapet fasilitas yang sepadan.,service,negative
review_24588_3,2025-05-07 06:03:30,"tpi aku cuma dapet sekitar 1-2 driver doang sisanya motor kaya go ride biasa/hemat, bawa motor kaya ga ikhlas kaya leha leha belum lagi ngegas ngegas kaya sengaja",service,negative
review_24588_5,2025-05-07 06:03:30,padahal udah aku lebihin uang bayarnya :)) tolong gojek evaluasi lagi driver yg cocok buat goride comfort/yang lain..,service,negative
review_24590_3,2025-05-07 06:01:01,"kalo kita ga suka banget dengan kelakuan drivernya, nggak bisa ketemu lagi dengan driver yang sama 🙏",service,negative
review_24591_2,2025-05-07 05:58:36,pokoknya memuaskan lah,none,positive
review_24593_1,2025-05-07 05:51:23,mantap,none,positive
review_24596_2,2025-05-07 05:30:59,sangat membantu.,none,positive
review_24599_1,2025-05-07 05:16:06,respon cepat dan driver ramah,service,positive
review_24602_1,2025-05-07 05:11:22,aplikasi sangkat baik,app,positive
review_24604_1,2025-05-07 04:55:52,sangat bagus,none,positive
review_24605_1,2025-05-07 04:53:53,TOP,none,positive
review_24606_3,2025-05-07 04:53:04,"sangat aneh, buruk 👎👎👎",none,negative
review_24608_1,2025-05-07 04:45:58,sangat memuaskan,none,positive
review_24610_1,2025-05-07 04:24:41,"stecu stecu cucucu promonya buat gofood perbanyak lagi dong terutama buat akun baru, vocer 5rb tidak akan membuat kalian miskin",app,negative
review_24611_1,2025-05-07 04:22:18,ok bngt,none,positive
review_24614_4,2025-05-07 03:54:41,nyusahin,none,negative
review_24616_1,2025-05-07 03:42:08,metode pembayaran mudah dan banyak pilihan,app,positive
review_24618_1,2025-05-07 03:27:14,BAGUS DAN BERMANFAAT,none,positive
review_24622_1,2025-05-07 03:19:48,Okeks👌,none,positive
review_24623_1,2025-05-07 03:18:15,sangat senang,none,positive
review_24626_1,2025-05-07 02:58:13,nyaman,none,positive
review_24628_1,2025-05-07 02:52:20,driver gocar nya pilih2 di tolak sampe 7x,service,negative
review_24631_2,2025-05-07 02:30:49,"krn emng beneran membantu, sikap driver nya jg baik2 semuaa, di chat jg di jawab, inti nya bagusss 👍🏻👍🏻👍🏻",service,positive
review_24632_1,2025-05-07 02:21:11,good,none,positive
review_24633_1,2025-05-07 02:18:10,excellent app,app,positive
review_24635_1,2025-05-07 01:44:54,sangat nyaman,none,positive
review_24639_1,2025-05-07 01:32:39,very good..,none,positive
review_24640_1,2025-05-07 01:22:45,mantap,none,positive
review_24642_1,2025-05-07 01:18:50,aneh ..,none,negative
review_24642_2,2025-05-07 01:18:50,"di tawarin pinjaman, setelah proses verifikasi lalu di acc dengan limit 800.000 eh mau tarik dana untuk keperluan mendesak, malah di tolak...",app,negative
review_24642_3,2025-05-07 01:18:50,buat apa cape2 verifikasi data dan wajah dan buat apa di berikan limit pinjaman,app,negative
review_24645_1,2025-05-07 01:02:49,sangat membantu,none,positive
review_24646_1,2025-05-07 00:57:12,sangat bagus,none,positive
review_24648_1,2025-05-07 00:38:55,good,none,positive
review_24650_1,2025-05-07 00:28:22,penjemputan tepat waktu,service,positive
review_24651_1,2025-05-07 00:21:14,Jos mantap,none,positive
review_24655_1,2025-05-06 23:36:42,sangat membantu,none,positive
review_24658_1,2025-05-06 23:25:50,good,none,positive
review_24659_1,2025-05-06 22:50:07,"dari kemaren kemaren ga bisa login, udah di uninstall, sekarang di instal malah gabisa hadaahhhh",app,negative
review_24662_1,2025-05-06 22:27:03,bagus,none,positive
review_24663_1,2025-05-06 21:51:08,Makasih lohh ya,none,positive
review_24664_1,2025-05-06 21:14:21,baguss,none,positive
review_24665_1,2025-05-06 20:35:41,bagus,none,positive
review_24666_1,2025-05-06 19:11:13,topp,none,positive
review_24667_1,2025-05-06 18:56:47,Top,none,positive
review_24668_1,2025-05-06 18:27:15,mntap Poko y,none,positive
review_24670_1,2025-05-06 17:39:35,saya tidak bisa pasang pin gopay saya,app,negative
review_24671_1,2025-05-06 17:31:18,"tolong maintenance ny jangan sering sering lah, gedeg banget mau isi token listrik tengah malem pake go pay malah gak bisa !!!!!",app,negative
review_24675_1,2025-05-06 16:22:02,"parah ga bisa batalin pesanan gofood,",app,negative
review_24675_3,2025-05-06 16:22:02,"krn kepencet , kenapa ga kyk dulu pesanan masuk ke akun driver dulu jadi misal tidak sengaja memesan bisa dibatalkan dan tidak lgsg masuk ke resto dan sama sekali tidak bisa dibatalkan !!!!",app,negative
review_24678_2,2025-05-06 16:02:33,ga pernah dapat promo lagi,app,negative
review_24678_5,2025-05-06 16:02:33,jgn diinstal,app,negative
review_24679_1,2025-05-06 15:51:46,sangat bermanfaat,none,positive
review_24681_1,2025-05-06 15:43:39,good,none,positive
review_24684_1,2025-05-06 15:06:27,bagus,none,positive
review_24687_1,2025-05-06 14:48:16,sejauh ini ok aja sich,none,positive
review_24691_1,2025-05-06 14:36:23,bagus,none,positive
review_24694_1,2025-05-06 14:19:36,bagus,none,positive
review_24698_1,2025-05-06 14:05:38,ok banget..,none,positive
review_24700_1,2025-05-06 13:46:20,beh mantap men,none,positive
review_24701_1,2025-05-06 13:42:10,mantaap,none,positive
review_24703_1,2025-05-06 13:39:06,Kebantu bgt dg aplikasi gopay semua transaksi bisa lewat gopay terima kasih gopay.,app,positive
review_24705_1,2025-05-06 13:30:26,makin hari makin lama pesan gofoodnya,service,negative
review_24707_1,2025-05-06 13:22:51,sangat membantu,none,positive
review_24708_3,2025-05-06 13:22:14,"saya sangat dirugikan driver go food, ambil pesanan lama sekali, alasan posisi jauh+macet.",service,negative
review_24708_6,2025-05-06 13:22:14,aplikasi tidak mendukung kalau komplen pembatalan sepihak oleh driver gofood,app,negative
review_24709_3,2025-05-06 13:10:09,"GAK NGOTAK, GAK PERLU DISAMBUNG KE APLIKASI.",app,negative
review_24710_1,2025-05-06 12:56:48,bagus,none,positive
review_24711_1,2025-05-06 12:52:18,Alhamdulillah terima kasih banyak,none,positive
review_24712_1,2025-05-06 12:45:55,"Aplikasi lemah ga bisa mengatasi masalah order go food dengan tidak ada foto,",app,negative
review_24715_1,2025-05-06 12:41:42,good,none,positive
review_24717_1,2025-05-06 12:13:06,mantap,none,positive
review_24719_1,2025-05-06 12:07:04,mudah aman dan cepat,none,positive
review_24720_1,2025-05-06 12:06:38,ramah driver nya,service,positive
review_24723_1,2025-05-06 11:27:43,sippp,none,positive
review_24724_1,2025-05-06 11:17:16,menyenangkan,none,positive
review_24725_1,2025-05-06 11:12:14,sangat membantu,none,positive
review_24728_1,2025-05-06 10:54:20,cepat dan lancar serta driver ramah.,service,positive
review_24730_1,2025-05-06 10:45:47,mantap,none,positive
review_24731_1,2025-05-06 10:43:54,Good,none,positive
review_24732_1,2025-05-06 10:43:52,akhir akhir ini aplikasi eror...,app,negative
review_24734_1,2025-05-06 10:40:02,is the best,none,positive
review_24735_1,2025-05-06 10:36:26,seneng,none,positive
review_24738_1,2025-05-06 10:17:02,mantap,none,positive
review_24740_1,2025-05-06 10:04:53,"mantap laah,,",none,positive
review_24741_1,2025-05-06 09:53:21,bagus,none,positive
review_24745_1,2025-05-06 09:30:44,tolong diperbaiki lagi buat orderan multi-nya dicantumkan nama toko kek kaya sameday/instan biasa..,app,negative
review_24746_1,2025-05-06 09:22:00,senang dan terbantu,none,positive
review_24750_1,2025-05-06 09:00:04,ribet aplikasinya ndak simpel,app,negative
review_24752_1,2025-05-06 08:46:20,good,none,positive
review_24755_5,2025-05-06 08:34:36,namun saya tetap kecewa dengan armada yang dipesan.,service,negative
review_24755_9,2025-05-06 08:34:36,semangat Tim.,none,positive
review_24757_1,2025-05-06 08:22:20,simple,none,positive
review_24758_1,2025-05-06 08:19:58,aplikasi sangat lengkap....,app,positive
review_24759_1,2025-05-06 08:18:08,bgus,none,positive
review_24765_1,2025-05-06 07:32:25,Oke sip,none,positive
review_24766_1,2025-05-06 07:29:00,ok bagus,none,positive
review_24769_1,2025-05-06 07:17:19,gojek sangat membantu tingkat terus pelayanan terbaik nya good gojek,service,positive
review_24777_1,2025-05-06 06:25:08,driver ramah dan baguss,service,positive
review_24778_1,2025-05-06 06:12:09,"sejauh ini pelayanannya sdh baik,",service,positive
review_24778_2,2025-05-06 06:12:09,tapi masih terlalu lama nunggu drivernya sampai mungkin,service,negative
review_24779_1,2025-05-06 06:10:08,sangat membantu,none,positive
review_24781_1,2025-05-06 06:05:05,baik,none,positive
review_24783_1,2025-05-06 06:02:44,"ngapain hrs ke menu bantuan disini aja , takut ya dgn ulasan jelek dan real fakta aplikasi anda busuk",app,negative
review_24785_1,2025-05-06 05:59:27,Mudah,none,positive
review_24787_1,2025-05-06 05:22:03,oke banget,none,positive
review_24791_1,2025-05-06 04:44:46,nice and good,none,positive
review_24793_1,2025-05-06 04:39:28,selalu yaa gojek ini kebangetan lama².,service,negative
review_24795_3,2025-05-06 04:35:41,"sedangkan mobil tidak datang menjemput, ongkos pun terpotong.",service,negative
review_24796_1,2025-05-06 04:18:58,"Posisi driver pas mesen pindah2, jelek bgt",service,negative
review_24797_1,2025-05-06 03:54:28,mantap,none,positive
review_24799_1,2025-05-06 03:51:51,sangat membantu,none,positive
review_24800_1,2025-05-06 03:35:35,"transportasi keren dan mantap asli karya anak bangsa Indonesia ❣️ murah dan bukan murahan tidak seperti taksi online yang lain, Go-Jek memang keren 👍",service,positive
review_24801_1,2025-05-06 03:30:02,bagus baik,none,positive
review_24804_1,2025-05-06 03:14:57,is the best,none,positive
review_24805_1,2025-05-06 03:13:27,kiriman aman dan driver sangat loyal,service,positive
review_24806_1,2025-05-06 03:12:03,"ini aplikasi gaje, tiba² ada tagihan lain yg sy tdk merasa pinjam, admin ini gimana",app,negative
review_24807_1,2025-05-06 03:08:27,bagus,none,positive
review_24809_1,2025-05-06 02:52:22,sangat membantu ya,none,positive
review_24810_1,2025-05-06 02:52:15,good people,none,positive
review_24811_1,2025-05-06 02:31:15,membantu sekali,none,positive
review_24812_1,2025-05-06 02:21:53,mantabs kak ok,none,positive
review_24813_1,2025-05-06 02:18:20,sukses terus,none,positive
review_24814_1,2025-05-06 02:15:33,sangat membantu sekali,none,positive
review_24815_1,2025-05-06 01:54:50,bagus luar biasa mantap,none,positive
review_24817_1,2025-05-06 01:46:38,aplikasi t4i parah ga bisa login,app,negative
review_24820_1,2025-05-06 01:29:50,ok juga,none,positive
review_24821_1,2025-05-06 01:27:54,bagus,none,positive
review_24822_1,2025-05-06 01:22:02,good,none,positive
review_24823_1,2025-05-06 01:01:45,mantap,none,positive
review_24824_1,2025-05-06 00:53:48,"sudah 5 bulan gopaylater saya di blokir dengan alesan akun tidak normal,",app,negative
review_24825_1,2025-05-06 00:53:32,terlalu bnyak iklan,app,negative
review_24826_1,2025-05-06 00:29:50,Baik,none,positive
review_24827_1,2025-05-06 00:29:44,good,none,positive
review_24828_1,2025-05-06 00:28:48,mantaabbbb,none,positive
review_24829_2,2025-05-06 00:21:08,terimakasih,none,positive
review_24830_1,2025-05-06 00:17:14,Bagus,none,positive
review_24833_1,2025-05-05 23:51:42,"Aplikasi yang sangat membantu dan praktis, baik mengantar dengan motor, mobil maupun",app,positive
review_24834_1,2025-05-05 23:48:09,good,none,positive
review_24835_1,2025-05-05 23:29:30,good,none,positive
review_24836_1,2025-05-05 23:15:34,aplikasi nomor 1 di indonesia,app,positive
review_24837_1,2025-05-05 22:56:27,mantap,none,positive
review_24841_1,2025-05-05 22:25:00,membantu sekali,none,positive
review_24842_1,2025-05-05 22:07:08,sangat membantu,none,positive
review_24844_1,2025-05-05 20:27:33,good,none,positive
review_24845_1,2025-05-05 20:17:00,top up 2 kali lewat alfa cuma masuk 1,app,negative
review_24846_1,2025-05-05 19:38:01,GOOD JOBS,none,positive
review_24847_4,2025-05-05 18:23:44,LELET NI GOJEK UPDATE NYA,app,negative
review_24849_1,2025-05-05 17:46:06,aman bosku,none,positive
review_24851_1,2025-05-05 17:07:45,"keren, terbantu banget",none,positive
review_24852_1,2025-05-05 16:41:27,"saya kasih bintang 2, dikarenakan waktu yang diberikan gojek aplikasi tidak sesuai dengan waktu pengiriman.",app,negative
review_24853_1,2025-05-05 16:36:07,"gw unistall nih aplikasi, dipaksa buat verifikasi wajah.",app,negative
review_24853_4,2025-05-05 16:36:07,sampah.,none,negative
review_24855_1,2025-05-05 16:18:39,mantap,none,positive
review_24858_1,2025-05-05 15:36:08,selalu nyaman,none,positive
review_24865_1,2025-05-05 14:57:52,ok sip,none,positive
review_24866_4,2025-05-05 14:56:04,kronologi nya aku salah topup saldo dri shoppe malah lari ke gopay.,app,negative
review_24866_6,2025-05-05 14:56:04,malah gak bisa isi data.,app,negative
review_24866_9,2025-05-05 14:56:04,tapi kolomnya gak muncul.,app,negative
review_24868_1,2025-05-05 14:50:25,aplikasi yg sngat membntu dan berguna bnget,app,positive
review_24869_1,2025-05-05 14:47:39,mantap,none,positive
review_24870_1,2025-05-05 14:37:41,baik,none,positive
review_24871_1,2025-05-05 14:35:01,good,none,positive
review_24873_1,2025-05-05 13:59:09,sangat membantu,none,positive
review_24874_1,2025-05-05 13:58:52,good,none,positive
review_24881_1,2025-05-05 13:27:15,semoga semua mantap,none,positive
review_24882_1,2025-05-05 13:24:59,bagus,none,positive
review_24883_1,2025-05-05 13:19:46,asyik,none,positive
review_24886_1,2025-05-05 13:09:50,driver ramah,service,positive
review_24888_1,2025-05-05 12:37:27,love banget,none,positive
review_24889_1,2025-05-05 12:06:31,mantap,none,positive
review_24890_1,2025-05-05 11:50:16,drivernya baik,service,positive
review_24891_1,2025-05-05 11:48:12,nice,none,positive
review_24892_1,2025-05-05 11:45:15,bagus,none,positive
review_24893_1,2025-05-05 11:38:12,"udah download, giliran isi kode verifikasi gagal terus..",app,negative
review_24893_6,2025-05-05 11:38:12,aneh..,none,negative
review_24893_7,2025-05-05 11:38:12,auto uninstall,app,negative
review_24897_1,2025-05-05 11:22:00,"driver oke ,ramah dan sopan",service,positive
review_24898_1,2025-05-05 11:17:27,"pelayanan nyaman,ramah,puas deh",service,positive
review_24900_1,2025-05-05 10:58:15,aplikaasi keren,app,positive
review_24902_1,2025-05-05 10:42:05,"drivernya banyak drama, suka cancel, suka pilih-pilih orderan.",service,negative
review_24902_2,2025-05-05 10:42:05,"gatau deh kenapa mitra gojeknya sekarang banyak drama, banyak yg gatau diri 👎👎👎👎",service,negative
review_24904_1,2025-05-05 10:31:31,"makin susah cari driver,",service,negative
review_24906_1,2025-05-05 10:16:45,good,none,positive
review_24908_1,2025-05-05 10:06:40,"pas mindahin akun ke hp baru ,verifikasi wajah susah banget .",app,negative
review_24909_1,2025-05-05 10:06:09,wow....,none,positive
review_24909_2,2025-05-05 10:06:09,amazing,none,positive
review_24910_1,2025-05-05 10:01:29,"benci banget sama bapak"" gojek di jogja..",service,negative
review_24910_2,2025-05-05 10:01:29,"bawa motornya bikin emosi sampe saya mau jatuh gara"" dipepet!",service,negative
review_24914_1,2025-05-05 09:31:18,bagus,none,positive
review_24915_2,2025-05-05 09:30:54,"tapi yang makanan nya ituu loh, dibatalin dua kali loh",service,negative
review_24915_4,2025-05-05 09:30:54,Itu aja makasih,none,positive
review_24916_1,2025-05-05 09:24:25,"payah dc gopaypinjam ny kasar, sebar data,",app,negative
review_24917_1,2025-05-05 09:23:20,menyenangkan,none,positive
review_24919_3,2025-05-05 09:11:01,tapi driver seenaknya melempar orderan udah sama kayak ketika pesan gocar hemat aja .,service,negative
review_24919_5,2025-05-05 09:11:01,terimakasih,none,positive
review_24920_1,2025-05-05 08:59:35,nice,none,positive
review_24923_4,2025-05-05 08:33:40,"tetapi saldo gopay saya tidak kembali, saya sudah mengirimkan keluhan saya melalu email cs gojek juga tidak ada respon !!!!!!!",app,negative
review_24924_1,2025-05-05 08:33:14,bagus,none,positive
review_24925_1,2025-05-05 08:32:38,baik,none,positive
review_24928_1,2025-05-05 08:18:21,baik,none,positive
review_24932_1,2025-05-05 07:51:42,mantap,none,positive
review_24933_1,2025-05-05 07:50:44,good,none,positive
review_24934_1,2025-05-05 07:50:12,good,none,positive
review_24935_1,2025-05-05 07:49:53,bagus,none,positive
review_24936_1,2025-05-05 07:49:27,sangat membantu,none,positive
review_24938_1,2025-05-05 07:33:00,baik,none,positive
review_24939_1,2025-05-05 07:25:50,cukup bgus,none,positive
review_24942_1,2025-05-05 07:11:52,Trimakasih,none,positive
review_24943_1,2025-05-05 07:10:03,sangat ramah,none,positive
review_24945_1,2025-05-05 06:52:42,best,none,positive
review_24946_1,2025-05-05 06:42:39,driver sangat ramah.,service,positive
review_24946_2,2025-05-05 06:42:39,makasih,none,positive
review_24948_1,2025-05-05 06:35:42,kadang susah..,none,negative
review_24949_1,2025-05-05 06:27:47,mantap,none,positive
review_24950_1,2025-05-05 06:19:23,mantap,none,positive
review_24951_1,2025-05-05 06:15:51,drivernya terbanyak memilih pelayanan drivernya buruk,service,negative
review_24952_1,2025-05-05 06:15:21,matap sangat membantu sekali,none,positive
review_24953_1,2025-05-05 06:11:44,good app,app,positive
review_24954_1,2025-05-05 06:07:52,bagus,none,positive
review_24957_1,2025-05-05 05:37:43,bagus,none,positive
review_24958_1,2025-05-05 05:30:04,sangat membantu sewaktu-waktu,none,positive
review_24960_1,2025-05-05 05:27:13,sangat membantu,none,positive
review_24963_1,2025-05-05 04:58:34,Aplikasi scam.,app,negative
review_24963_2,2025-05-05 04:58:34,Gopay later tidak ada notifikasi.,app,negative
review_24964_1,2025-05-05 04:53:46,Makasihhh sesuai Dan Membantu banget,none,positive
review_24965_1,2025-05-05 04:42:48,sejauh ini semua baik..,none,positive
review_24968_1,2025-05-05 04:39:51,reliable ...,none,positive
review_24969_1,2025-05-05 04:27:37,Kebanyakan update payah,app,negative
review_24971_1,2025-05-05 04:18:06,good,none,positive
review_24973_1,2025-05-05 03:58:05,good,none,positive
review_24974_1,2025-05-05 03:49:37,sangat membantu,none,positive
review_24975_1,2025-05-05 03:47:53,cepat tanggap,none,positive
review_24976_1,2025-05-05 03:32:25,aman dan nyaman 👍👍👍,none,positive
review_24977_1,2025-05-05 03:32:24,kenapa akun saya tida bisa masuk ya?,app,negative
review_24977_4,2025-05-05 03:32:24,nomor yang lama selalu error dan tidak bisa masuk,app,negative
review_24978_1,2025-05-05 03:18:48,suka,none,positive
review_24981_1,2025-05-05 03:05:29,mantap,none,positive
review_24982_1,2025-05-05 02:52:17,okay aplikasi bagus dan amanah ramah lingkungan,app,positive
review_24983_1,2025-05-05 02:51:26,simpel,none,positive
review_24984_1,2025-05-05 02:40:41,sangat membantu,none,positive
review_24985_1,2025-05-05 02:37:17,hampir semua pelayanan dari driver gojek memuaskan,service,positive
review_24986_1,2025-05-05 02:26:36,mantap,none,positive
review_24987_2,2025-05-05 02:23:53,"Jangan pinjam diaplikasi ini ya geis jatuh tempo sy tgl 4 telat bayar tiba² sakit jd ga bs setor tunai, besoknya tgl 5 banyak bgt spam mau datangi rumah jm 12siang, belum jg sehari wkwkwk sy setor tf duit malam, sebelumnya sy tdk ada telat bayar ya.",app,negative
review_24987_4,2025-05-05 02:23:53,"Tidak rekomendasi, setelah lunas bakal uninstal..",app,negative
review_24987_5,2025-05-05 02:23:53,jelek,none,negative
review_24991_1,2025-05-05 01:58:53,terima kasih ..,none,positive
review_24993_2,2025-05-05 01:38:12,Tapi Gopaylater ga di acc?,app,negative
review_24994_1,2025-05-05 01:36:43,aplikasi sejauh ini paling keren,app,positive
review_24996_1,2025-05-05 01:29:29,"Bagus ,",none,positive
review_24996_2,2025-05-05 01:29:29,"tapi tolong iklan pay later sama go pinjam agak dikurangi, atau nggak kasih keamanan extra untuk aktifasi pay later entah verifikasi wajah, konfirmasi device terpercaya dll, ngeri juga",app,negative
review_24998_1,2025-05-05 01:02:18,"bener bener membantu bangettttttt lop lop developer nyaa, cm karangan error aja pas gojeknya diperjalanann, di apk ku msh dijalan eh tw tanya udh nyampe jdi kdngn kasian sm mamangnya",app,negative
review_24999_1,2025-05-05 00:58:44,mudah dan sangat membantu,none,positive
review_25000_1,2025-05-05 00:44:46,"sangat sangat tidak profesional, aplikasi selalu eror,",app,negative
review_25005_1,2025-05-05 00:10:01,sangat baik,none,positive
review_25008_1,2025-05-04 23:59:49,"aplikasi gojek adalah aplikasi transportasi yang bagus dan murah,",app,positive
review_25008_2,2025-05-04 23:59:49,tapi cuma ada 1 kekurangan dalam metode pembayaran.,app,negative
review_25009_1,2025-05-04 23:42:30,sangat membantu 👍👍👍,none,positive
review_25010_1,2025-05-04 23:18:20,oke sangat membantu,none,positive
review_25011_1,2025-05-04 23:12:07,tetap ok...,none,positive
review_25011_2,2025-05-04 23:12:07,utamakan keselamatan penumpang dan jg kebersihan 🙏😊✝️,service,positive
review_25013_1,2025-05-04 22:54:21,mantap,none,positive
review_25015_1,2025-05-04 22:05:36,"kalo milihin rute jemput yg bener masa orang suru lompat sungai, terutama daerah pojok/terpencil",service,negative
review_25016_1,2025-05-04 21:58:31,"susah dapet ojek, sekalinya dpt posisinya dikasih yg jauh",service,negative
review_25017_1,2025-05-04 21:50:29,"Aplikasinya bagus, sudah lama pake Gojek.",app,positive
review_25019_1,2025-05-04 21:23:06,keren,none,positive
review_25020_1,2025-05-04 21:16:22,mantap,none,positive
review_25022_1,2025-05-04 20:25:57,mantap,none,positive
review_25023_1,2025-05-04 19:41:11,bagus,none,positive
review_25024_2,2025-05-04 18:37:41,di apk nya tarif segitu minta tambahan ...,app,negative
review_25024_3,2025-05-04 18:37:41,payah ... 👎👎👎👎👎,none,negative
review_25025_1,2025-05-04 18:26:53,tidak dapat menukar kode promo dengan keterangan akunmu tidak memenuhi syarat,app,negative
review_25029_1,2025-05-04 17:25:13,"error gajelas apknya, lgi laper malah error mlu ni apk hadehh",app,negative
review_25031_1,2025-05-04 17:01:54,"apk sangat membantu buat yang sibuk dan tidak punya kendaraan, 👍🏻🤙🏼✨",app,positive
review_25032_1,2025-05-04 16:38:52,ok sekali,none,positive
review_25035_1,2025-05-04 15:56:08,nice,none,positive
review_25040_1,2025-05-04 15:26:54,Driver Nya Ramah & Sopan.,service,positive
