sentence_id,at,content,category,sentiment
review_18540_1,2025-06-13 05:12:36,bagus,none,positive
review_18541_1,2025-06-13 05:04:52,"Paylater tidak bisa di pakai belanja di tokopedia,",app,negative
review_18541_2,2025-06-13 05:04:52,"padahal di Gojeknya paylater bisa di gunakan di tokopedia,",app,neutral
review_18541_3,2025-06-13 05:04:52,tpi gak nyatanya gak bisa.,app,negative
review_18542_1,2025-06-13 05:02:20,memuaskan,none,positive
review_18543_1,2025-06-13 04:51:44,sangat sangat terbantu utk bisnis,none,positive
review_18544_1,2025-06-13 04:49:26,sangat bagus,none,positive
review_18545_1,2025-06-13 04:47:09,mantappp kaliii,none,positive
review_18546_1,2025-06-13 04:34:05,makin kurang memuaskan,none,negative
review_18547_1,2025-06-13 04:26:52,mudah menentukan lokasi tujuan dan penjemputan,app,positive
review_18548_1,2025-06-13 04:22:34,good,none,positive
review_18549_1,2025-06-13 04:21:40,pakai gojeck pst asyiiikk oes,service,neutral
review_18550_1,2025-06-13 04:17:09,sering dapet promo tak terduga dari aplikasi ini😁👍🏻 mantapp semoga kedepannya,app,positive
review_18550_2,2025-06-13 04:17:09,lebih baik lagi ya pelayanan aplikasinya,app dan service,positive
review_18551_1,2025-06-13 04:17:04,ok,none,neutral
review_18552_1,2025-06-13 03:57:47,Terima Kasih Gojek,service,positive
review_18553_1,2025-06-13 03:49:37,Excellent,none,positive
review_18554_1,2025-06-13 03:49:30,cepat tepat waktu,service,positive
review_18555_1,2025-06-13 03:34:47,sangat membantu dan banyak promo 🥳🥳,app,positive
review_18556_1,2025-06-13 03:23:40,"pelayanan nya cepat , praktis dan murah meriah makasi gojek 🫰🏼",app dan service,positive
review_18557_1,2025-06-13 03:18:13,pelayanan mantap.,service,positive
review_18558_1,2025-06-13 03:16:00,sangat membantu dalam hal apapun,none,positive
review_18559_1,2025-06-13 03:13:52,sdh oke apalagi sdh terkoneksi dgn gopay jadi mudah pembayara,app,positive
review_18560_1,2025-06-13 03:07:55,DISIPLINKAN MITRA ANDA!!,none,negative
review_18560_2,2025-06-13 03:07:55,MITRA ANDA INI PENYUMBANG PELANGGAR LALULINTAS TERBANYAK SE INDONESIA,none,negative
review_18561_1,2025-06-13 03:02:04,lebih sering mengalami pelayanan sangat baik,service,positive
review_18562_1,2025-06-13 02:47:38,ok,none,neutral
review_18563_1,2025-06-13 02:43:59,baik,none,positive
review_18564_1,2025-06-13 02:38:54,sangat cepat tepat ok banget,service,positive
review_18565_1,2025-06-13 02:10:28,ramah,service,positive
review_18566_1,2025-06-13 02:07:17,selalu setia pakai gojek,service,positive
review_18567_1,2025-06-13 02:04:04,"pertahankan yg sdh baik, tingkatkan/ gapai lbh baik lagi",none,negative
review_18568_1,2025-06-13 02:02:28,"buat gojeg perbaiki lagi, aku pesen 1 driver yg datang 2, kasihan loh driver yg lain udah jauh dateng ngabisin bensin, untung bapak gojegnya ga marah",service,negative
review_18569_1,2025-06-13 01:39:02,mantap,none,positive
review_18570_1,2025-06-13 01:27:25,bagus aja pokonya,none,positive
review_18571_1,2025-06-13 01:20:01,mempermudah segala urusan,none,positive
review_18571_2,2025-06-13 01:20:01,"biar tidak ribet klu mau pergi""an dan selain itu gojek selalu memberikan yg terbaik pokonya puas dengan apanya aplikasi GO-JEK sukses selalu pokonya saya kasih rating 5👍🤗",service,positive
review_18572_1,2025-06-13 01:12:00,Sangat memudahkan sekali 👍,none,positive
review_18573_1,2025-06-13 00:57:41,kalo bisa discon ongkir nya di tambahin,app,negative
review_18573_2,2025-06-13 00:57:41,biar gk mahal,none,negative
review_18575_1,2025-06-13 00:18:13,gojek ngebantu bgt buat yang gabisa bw motor dan bli makanan lebih mudah,service,positive
review_18576_1,2025-06-12 22:55:55,gojek emang oye,service,neutral
review_18577_1,2025-06-12 22:44:34,padahal waktu itu saya sudah tersedot uang langganan,none,negative
review_18577_2,2025-06-12 22:44:34,"namun, setelah itu masih saja terasedot",none,negative
review_18577_3,2025-06-12 22:44:34,walaupun sudah bayar.,none,neutral
review_18577_4,2025-06-12 22:44:34,gojek skrng tidak bisa diandalkan,app,negative
review_18578_1,2025-06-12 22:37:14,okee,none,neutral
review_18579_1,2025-06-12 21:48:38,"praktis, cepat, ekonomis,aman",app dan service,positive
review_18580_1,2025-06-12 21:35:01,setiap order dapat driver yang jauh banget posisinya.,app,negative
review_18580_2,2025-06-12 21:35:01,"orang order ride ingin dijemput segera, bukan harus nunggu 10-15 menit.",service,negative
review_18580_3,2025-06-12 21:35:01,"orang order makanan ingin segera, bukan tunggu lama",service,negative
review_18580_4,2025-06-12 21:35:01,karena driver jauh dari resto.,app,negative
review_18580_5,2025-06-12 21:35:01,"kasihan driver dapat order dengan jarak jemput di atas 2,5km-6km.",app,negative
review_18581_1,2025-06-12 21:19:43,Aplikasi yang sangat Mantap dan strategis 👍👍👍,app,positive
review_18582_1,2025-06-12 20:18:00,ok sih,none,positive
review_18583_1,2025-06-12 20:03:39,"""Kamu belum memenuhi persyaratan GoPay Pinjam dan kamu tidak diizinkan untuk mencoba lagi tanpa batas waktu.",app,negative
review_18583_2,2025-06-12 20:03:39,"Kami mendeteksi adanya aktivitas yang tidak wajar pada akun kamu yang menyebabkan akses kamu ke GoPay Pinjam belum dapat diberikan"".",app,negative
review_18583_3,2025-06-12 20:03:39,APA YANG TIDAK WAJAR?,none,negative
review_18583_4,2025-06-12 20:03:39,KASIH PENJELASAN DONG!!,none,negative
review_18583_5,2025-06-12 20:03:39,"KALO EMANG TIDAK DIIZINKAN, JANGAN TIAP JAM PROMOSI, NOTIF LUAR BIASA SEOLAH-OLAH PASTI DI ACC.",app,negative
review_18583_6,2025-06-12 20:03:39,MAKAN DUIT BUNGA AJA BLAGU AMAT!,app,negative
review_18583_7,2025-06-12 20:03:39,"KALO GA MAU RUGI, GA USAH SURUH ORANG NGUTANG Blm lg GOCAR, GOSEND, GOFOOD, dll.",service,negative
review_18584_1,2025-06-12 19:51:45,pemesanan terlalu lama dan driver terlalu pilih² nominal harga,service,negative
review_18585_1,2025-06-12 19:14:26,mantap,none,positive
review_18586_1,2025-06-12 18:25:06,bagus,none,positive
review_18587_1,2025-06-12 18:19:55,bgus,none,positive
review_18588_1,2025-06-12 18:01:22,mantap,none,positive
review_18589_1,2025-06-12 17:50:01,good..,none,positive
review_18590_1,2025-06-12 17:49:40,gojek selalu terdepan,service,positive
review_18591_1,2025-06-12 17:46:31,"sip oke, aplikasinya enak fitur²nya tidak rumit² amat. 👍👍👍",app,positive
review_18592_1,2025-06-12 17:32:08,sanggan bagus tingkat kan ☺🙏,none,positive
review_18593_1,2025-06-12 17:10:38,sangat bagus,none,positive
review_18594_1,2025-06-12 15:45:21,udah ngisi data untuk gopay pinjam...,app,neutral
review_18594_2,2025-06-12 15:45:21,ga bisa masuk terus,app,neutral
review_18595_1,2025-06-12 15:28:08,"pengalaman yg sangat menyengkankan,mudah dan mudah..",none,positive
review_18596_1,2025-06-12 15:19:51,good banget,none,positive
review_18597_1,2025-06-12 14:52:54,sangat bisa membantu sekali transportasinya.,service,positive
review_18597_2,2025-06-12 14:52:54,sukses sll,none,positive
review_18598_1,2025-06-12 14:52:45,Hadeuh..,none,neutral
review_18598_2,2025-06-12 14:52:45,Fitur pembatalan di GoFood sdh tdk ada.,app,negative
review_18598_3,2025-06-12 14:52:45,Sedangkan ini butuh waktu 1 jam dr restonya.,none,negative
review_18598_4,2025-06-12 14:52:45,Pdhl harusnya tdk selama itu..,none,neutral
review_18598_5,2025-06-12 14:52:45,"Kalo dibuatnya 1 jam, harusnya diinfo dr awal...",service,negative
review_18599_1,2025-06-12 14:41:47,terimakasih sangat nyaman,none,positive
review_18600_1,2025-06-12 14:37:23,sngat membantu,none,positive
review_18601_1,2025-06-12 14:31:38,selalu ad di saat mendesak.,service,positive
review_18601_2,2025-06-12 14:31:38,lebih cepat lg g kena macet☺️,service,positive
review_18602_1,2025-06-12 14:31:19,lancar jaya,none,positive
review_18603_1,2025-06-12 14:30:50,Aplikasinya bagus!!!,app,positive
review_18604_1,2025-06-12 14:25:00,sempurna,none,positive
review_18606_1,2025-06-12 14:06:46,good,none,positive
review_18607_1,2025-06-12 14:06:08,sangat puas,none,positive
review_18608_1,2025-06-12 13:58:39,gabisa serius,app,negative
review_18609_1,2025-06-12 13:56:35,sangat membantu di saat kepepet dan mager,none,positive
review_18610_1,2025-06-12 13:52:03,sangat memudahkan untuk berpergian,none,positive
review_18611_1,2025-06-12 13:33:56,mantap,none,positive
review_18612_1,2025-06-12 13:26:55,sangat membantu,none,positive
review_18613_1,2025-06-12 13:20:26,banyakin voucher gofood dong!,app,negative
review_18614_1,2025-06-12 13:14:20,siip,none,positive
review_18615_1,2025-06-12 12:51:19,bravo gojek👍👍,service,positive
review_18616_1,2025-06-12 12:44:44,mantap,none,positive
review_18617_1,2025-06-12 12:34:15,Semoga lokasi pelayanan segera ada di kabupaten kubu aya,service,neutral
review_18618_1,2025-06-12 12:34:09,Solusi yang tepat pakai Go Jek teman perjalanan.,service,positive
review_18619_1,2025-06-12 12:33:32,sangat baik harga terjangkau murah banget dan nyaman....,app,positive
review_18620_1,2025-06-12 12:32:21,oke,none,neutral
review_18621_1,2025-06-12 12:22:02,mantap,none,positive
review_18622_1,2025-06-12 12:03:51,"aplikasinya ngebug mulu tiap di buka, lemot",app,negative
review_18622_2,2025-06-12 12:03:51,padahal sinyal kuat,none,neutral
review_18623_1,2025-06-12 12:02:56,sangat membantu 🤙🤙,none,positive
review_18624_1,2025-06-12 12:01:38,ENAK BANGETT TRANSPORTASINYA DISKONNYA GEDE² BANGETTT MAKASI GOJEKKK💗😭,service,negative
review_18625_1,2025-06-12 11:57:03,sangat membantu saya disaat membutuhkan tumpangan,service,positive
review_18626_1,2025-06-12 11:49:54,mantap,none,positive
review_18627_1,2025-06-12 11:48:11,"mantap, sangatmembatu perjalan kita kemana mana.",service,positive
review_18627_2,2025-06-12 11:48:11,tingkatkan lagi,none,neutral
review_18628_1,2025-06-12 11:35:27,"fitur go transit nya kaya sampah konsep nya, sebenernya bagus jadi beli tiket kereta nya gampang, cuma konsep nya SAMPAH, udh tau di stasiun susah sinyal, ini malah setiap mau scan barcode harus buka aplikasi yg load nya pasti akan butuh sinyal yg bagus, dan ini ga cuma gua doang gua liat orang lain jg stack akhir nya dpn portal hanya utk load barcode sampah lu itu",app,negative
review_18629_1,2025-06-12 11:18:59,"masa akun tiba² di blokir mana ada uang nyangkut 500rb lg, ga ikhlas saya SAMPAI KAPANPUN GA IKHLAS",app,negative
review_18630_1,2025-06-12 11:11:47,bagus,none,positive
review_18631_1,2025-06-12 10:59:25,lebih murah,app,positive
review_18632_1,2025-06-12 10:56:36,ok,none,neutral
review_18633_1,2025-06-12 10:46:23,Kenapa tiap hari ada notifikasi verifikasi email.,app,negative
review_18633_2,2025-06-12 10:46:23,Tiap hari Saya verifikasi dan tiap hari juga ada notifikasi verifikasi email.,app,negative
review_18633_3,2025-06-12 10:46:23,Ini kurang kerjaan ato apa?!.,none,neutral
review_18633_4,2025-06-12 10:46:23,Illfeel banget tiap hari nongol notifikasi verifikasi email.,app,negative
review_18633_5,2025-06-12 10:46:23,Prosedurnya begitukah?,none,neutral
review_18634_1,2025-06-12 10:41:58,sampai hari ini selalu oke,none,positive
review_18635_1,2025-06-12 10:40:50,gojek lebih hemat dan terpercaya,app,positive
review_18636_1,2025-06-12 10:31:09,drivernya ramah..,service,positive
review_18636_2,2025-06-12 10:31:09,pemilihan rutenya juga top..,app,positive
review_18637_1,2025-06-12 10:20:09,cepet.,none,positive
review_18637_2,2025-06-12 10:20:09,n.,none,neutral
review_18637_3,2025-06-12 10:20:09,murah pastinya,app,positive
review_18638_1,2025-06-12 10:16:55,harga kasih lebih murah lagi,app,neutral
review_18639_1,2025-06-12 10:15:09,"gausa goda-godain pacar saya yaa, genit bangett.",none,negative
review_18639_2,2025-06-12 10:15:09,saya kasih rate bintang satu,none,negative
review_18639_3,2025-06-12 10:15:09,karna godain pacar saya.,none,negative
review_18640_1,2025-06-12 10:03:04,bagus aplikasi nya,app,positive
review_18641_1,2025-06-12 09:45:39,"aplikasi nya mudah digunakan, fitur nya sangat membantuu.",app,positive
review_18642_1,2025-06-12 09:44:14,cepat aman ramah,service,positive
review_18643_1,2025-06-12 09:41:52,mantap,none,positive
review_18644_1,2025-06-12 09:41:44,menyenangkan,none,positive
review_18645_1,2025-06-12 09:40:01,Saya kasih bintang 1 saja,none,negative
review_18645_2,2025-06-12 09:40:01,biar di perhatikan.,none,neutral
review_18645_3,2025-06-12 09:40:01,Gojek kurang update alamat yg benar.,app,negative
review_18645_4,2025-06-12 09:40:01,"Input alamat yg benar sulit, tak bisa di kasih masukan.",app,negative
review_18645_5,2025-06-12 09:40:01,"Maunya mengikuti saran yang disediakan, gak bisa pas, alamat yg belum pernah menjadi tujuan, yg keluar alamat sekitarnya.",app,negative
review_18645_6,2025-06-12 09:40:01,Alamat rumah saya saja sudah di benerin tetap saja yg keluar alamat yg keliru.,app,negative
review_18645_7,2025-06-12 09:40:01,Harusnya no 33 tetap saja no 35.,none,negative
review_18645_8,2025-06-12 09:40:01,Aplikasi map nya GUUOOBLOG pekok,app,negative
review_18646_1,2025-06-12 09:28:59,nice,none,positive
review_18647_1,2025-06-12 09:26:25,ok,none,neutral
review_18648_1,2025-06-12 09:22:51,ok,none,neutral
review_18649_1,2025-06-12 09:13:23,good,none,positive
review_18650_1,2025-06-12 09:04:56,sangat membantu Dan professional,none,positive
review_18651_1,2025-06-12 08:45:24,ok,none,neutral
review_18652_1,2025-06-12 08:34:22,sangat membantu,none,positive
review_18653_1,2025-06-12 08:20:17,cepat,none,positive
review_18654_1,2025-06-12 08:18:50,good,none,positive
review_18655_1,2025-06-12 08:13:50,oke banget,none,positive
review_18656_1,2025-06-12 08:04:35,Sangat puas layannya,service,positive
review_18657_1,2025-06-12 08:03:27,keren,none,positive
review_18658_1,2025-06-12 08:01:50,"cara nagih gopay pinjamnya ga ngotak dan berlebihan, pake acara ngancam sgala dan TDK sesuai prosedur penagihan!!!",app,negative
review_18658_2,2025-06-12 08:01:50,baru juga telat sehari pdahal telatpun ttap dibayar,service,negative
review_18658_3,2025-06-12 08:01:50,walaupun kena denda!!!,none,neutral
review_18659_1,2025-06-12 08:00:13,banyak driver gak sesuai sama yg di aplikasi,service,negative
review_18660_1,2025-06-12 07:51:23,gercep buat penjemputan nya,service,positive
review_18661_1,2025-06-12 07:51:09,ongkir nya terlalu banyak,app,negative
review_18662_1,2025-06-12 07:45:08,"bagus, belanja jadi lebih praktis cuma mapnya aja kurang jelas",app,negative
review_18663_1,2025-06-12 07:38:38,"kenapa pas aku pakai goride hemat hari Jumat Kok mahal,",app,negative
review_18663_2,2025-06-12 07:38:38,"padahal pas senin - kamis murah, terus saldoku sisa 9.500 harganya pas Kayak Senin - kamis dihari Senin malah di naikin😒",app,negative
review_18664_1,2025-06-12 07:26:14,makin sini makin angel angel.. .,none,positive
review_18664_2,2025-06-12 07:26:14,enakan zaman dulu..,none,negative
review_18664_3,2025-06-12 07:26:14,setelah order lgsg ada..,app,neutral
review_18664_4,2025-06-12 07:26:14,lah ini harus nyari dulu buat ngasih kode...,app,neutral
review_18664_5,2025-06-12 07:26:14,masya allah bikin kesel aja lah...,none,negative
review_18664_6,2025-06-12 07:26:14,dah gitu banyak iklan nya lagi..,app,negative
review_18664_7,2025-06-12 07:26:14,kenapa selalu bikin emosi jiwa mulu,none,negative
review_18666_1,2025-06-12 07:11:23,oke,none,neutral
review_18667_1,2025-06-12 06:48:36,puas,none,positive
review_18668_1,2025-06-12 06:41:01,baik,none,positive
review_18669_1,2025-06-12 06:37:11,Gojek selalu setia menemani hari2 ku .,service,positive
review_18669_2,2025-06-12 06:37:11,Terimakasih Gojek...,service,positive
review_18669_3,2025-06-12 06:37:11,Go Go Go .. ♥️,none,positive
review_18670_1,2025-06-12 06:27:12,nice,none,positive
review_18671_1,2025-06-12 05:35:02,good,none,positive
review_18672_1,2025-06-12 05:27:25,"layanan profesional,praktis simple,terimakasih",service,positive
review_18673_1,2025-06-12 05:22:21,stiap naik gocar slalu bau asap rokok.,service,negative
review_18673_2,2025-06-12 05:22:21,tolong ditingkatkan lagi kenyamananya,service,negative
review_18674_1,2025-06-12 04:55:05,aplikasi gojek bagus dan bermanfaat kalau kita haus dan lapar kita bisa mesan dan order dengan cepat.,app,positive
review_18675_1,2025-06-12 04:47:37,perfect,none,positive
review_18676_1,2025-06-12 04:34:01,good,none,positive
review_18677_1,2025-06-12 04:32:41,Sekarang engga mantap lagi Untuk metode Play Leter udah engga bisa alias engga ada payah nih gojek.,app,negative
review_18678_1,2025-06-12 04:30:05,bagus,none,positive
review_18679_1,2025-06-12 04:23:54,mantap,none,positive
review_18680_1,2025-06-12 04:11:12,gojek the best 👍🏼,service,positive
review_18681_1,2025-06-12 04:07:20,sangat puas,none,positive
review_18682_1,2025-06-12 04:00:55,bantuannya aktifin gopay linjam,app,neutral
review_18682_2,2025-06-12 04:00:55,tapi data e ktp berbeda,app,neutral
review_18682_3,2025-06-12 04:00:55,padahal gopay plus sudah a/n sendiri mhon bntuannya,app,neutral
review_18683_1,2025-06-12 03:58:47,senang...,none,positive
review_18683_2,2025-06-12 03:58:47,mantap,none,positive
review_18684_1,2025-06-12 03:54:54,kualitas rata rata driver sudah tidak sebagus dulu,service,negative
review_18685_1,2025-06-12 03:39:48,pertama saya pesen goride,none,neutral
review_18685_2,2025-06-12 03:39:48,tapi pakai tunai dan potongan diskon 5000,app,negative
review_18685_3,2025-06-12 03:39:48,tapi gabisa dipesen,app,negative
review_18685_4,2025-06-12 03:39:48,"karna error trus pas saya udh pesen diaplikasi lain, malah datang goridenya.",app,negative
review_18686_1,2025-06-12 03:39:27,iklanmu nggateli !!!,app,negative
review_18686_2,2025-06-12 03:39:27,apk gatel,app,negative
review_18687_1,2025-06-12 03:09:41,mantap,none,positive
review_18688_1,2025-06-12 03:04:20,"selama pakai gojek alhamdulillah ga ada kendala, orng nya ramah2, enak d ajak ngobrol, makasih gojek",service,positive
review_18689_1,2025-06-12 03:01:35,mantabbb dan sesuaaiiii,none,positive
review_18690_1,2025-06-12 02:48:28,mantap,none,positive
review_18691_1,2025-06-12 02:32:00,mantap,none,positive
review_18692_1,2025-06-12 02:29:18,good,none,positive
review_18693_1,2025-06-12 02:24:15,goblog,none,neutral
review_18694_1,2025-06-12 02:01:17,cepat aman dan nyaman..,none,positive
review_18694_2,2025-06-12 02:01:17,semoga semakin baik.,none,positive
review_18694_3,2025-06-12 02:01:17,terimakasih 🙏,none,positive
review_18695_1,2025-06-12 01:24:45,mantap,none,positive
review_18696_1,2025-06-12 01:23:23,udah bayar lunas tidak dipinjemin,app,neutral
review_18696_2,2025-06-12 01:23:23,padahal lg butuh uang kecewa sekali,none,negative
review_18697_1,2025-06-12 01:19:36,bagus,none,positive
review_18698_1,2025-06-12 01:10:37,Sangat membantu,none,positive
review_18699_1,2025-06-12 00:49:19,"apa coba tiba2 lagi diperbaiki bjirr, ga bilang2",none,negative
review_18700_1,2025-06-12 00:30:24,aplikasi paylayer & pinjaman paling ga jelas!!!,app,negative
review_18700_2,2025-06-12 00:30:24,ga pernah telat saja bentr2 di blokir...,app,negative
review_18700_3,2025-06-12 00:30:24,"pinjaman ga pernah telat, pas di lunasi pinjam lg langsung ga bisa..",app,negative
review_18700_4,2025-06-12 00:30:24,emang aplikasi taiiii...!!!,app,negative
review_18700_5,2025-06-12 00:30:24,sangat BURUK..,none,negative
review_18701_1,2025-06-12 00:27:16,aplikasi na SAE.,app,negative
review_18701_2,2025-06-12 00:27:16,"mau kasih masukan, kenapa driver gak mau ambil order kalau cuaca hujan,",service,negative
review_18701_3,2025-06-12 00:27:16,padahal di peta terdekat dengan saya banyak driver mangkal.,service,negative
review_18702_1,2025-06-12 00:26:53,terjangkau,app,positive
review_18703_1,2025-06-12 00:10:56,Iya,none,neutral
review_18703_2,2025-06-12 00:10:56,karena di luar sana masih banyak yang cuma memiliki android di bawah yang di rekomendasikan termasuk saya jadi tolong,none,negative
review_18703_3,2025-06-12 00:10:56,"biar kita semua juga bisa mengakses aplikasi gojek lewat gojek lite kak, terimakasih",none,neutral
review_18704_1,2025-06-11 23:40:36,mantap,none,positive
review_18705_1,2025-06-11 23:38:08,driver tolol,service,negative
review_18706_1,2025-06-11 23:32:36,"cepat,tepat,ramah",service,positive
review_18707_1,2025-06-11 23:24:25,ikut ujian dianterin masuk sampai depan gedung,none,neutral
review_18707_2,2025-06-11 23:24:25,"padahal dari gerbang masuk sampai gedung lokasi ujian lumayan jauh, senang banget, driver nya ramah lagi, terimakasih 🙏🙏",service,positive
review_18708_1,2025-06-11 23:13:23,himbauan buat driver jangan suka batalin pesanan,service,negative
review_18708_2,2025-06-11 23:13:23,"kalo udah ngebuat lama nunggu, udah nungguin 10 menit lebih pas udh deket dibatalin sama driver, tolong",service,negative
review_18708_3,2025-06-11 23:13:23,kalo ada driver yg begitu di kurangin otomatis aja bintang nya,service,negative
review_18709_1,2025-06-11 22:44:39,seharusnya driver yang tidak amanah di tindak lanjuti,service,negative
review_18710_1,2025-06-11 22:41:35,bagus,none,positive
review_18711_1,2025-06-11 22:28:51,bagus dan tepat waktu,service,positive
review_18712_1,2025-06-11 22:28:09,di lubuklinggau gak ada driver gojek ya..,service,negative
review_18712_2,2025-06-11 22:28:09,padahal layananny ada di apk..,app dan service,negative
review_18712_3,2025-06-11 22:28:09,kmren order setangah jam gak ad dapet driver..,service,negative
review_18712_4,2025-06-11 22:28:09,padahal ad layanan dan foodny lucu skli..,app,negative
review_18713_1,2025-06-11 21:45:36,mantap,none,positive
review_18714_1,2025-06-11 20:49:02,sangat membantu saat kita butuh gojek dengan selamat dijalan smpek tujuan,service,positive
review_18715_1,2025-06-11 20:20:27,good,none,positive
review_18716_1,2025-06-11 20:14:03,mantap,none,positive
review_18717_1,2025-06-11 20:05:11,Mudah dan sangat membantu,none,positive
review_18718_1,2025-06-11 19:05:53,bagus,none,positive
review_18719_1,2025-06-11 18:29:50,mantap,none,positive
review_18720_1,2025-06-11 18:05:06,"sangat membantu saya untuk melakukan transaksi keuangan pribadi saya,apalagi",app,positive
review_18720_2,2025-06-11 18:05:06,"kalo mau pesan makanan tinggal cari menu kesukaan kita tinggal di klik,langsung di antar,pokoknya Gojek Goput,sangat membantu,saya",app,positive
review_18721_1,2025-06-11 18:00:31,aplikasinya sudah bagus,app,positive
review_18721_2,2025-06-11 18:00:31,tapi tolong,none,neutral
review_18721_3,2025-06-11 18:00:31,kalo pasang iklan di aplikasi lain tombol x nya dibesarin.,app,negative
review_18721_4,2025-06-11 18:00:31,"Saya mau close iklan sering kepencet masuk aplikasi gojek terus, susah mau klik closenya bahkan aku bingung ini bisa dipencet sekali close atau memang harus masuk aplikasi gojek dulu baru bisa diclose.",app,negative
review_18721_5,2025-06-11 18:00:31,padahal saya juga sering banget pake aplikasi gojek ini,none,neutral
review_18722_1,2025-06-11 17:48:16,sdh jelas..,none,negative
review_18722_2,2025-06-11 17:48:16,best,none,positive
review_18723_1,2025-06-11 17:45:55,"kasihan drivernya woy, biaya layanan selangit promo sama potongan layanan dibebanin ke driver nya!!",app,negative
review_18723_2,2025-06-11 17:45:55,gojek dora sampah,app,negative
review_18724_1,2025-06-11 17:09:41,bagus mks,none,positive
review_18725_1,2025-06-11 17:01:19,"bagus , membantu dan murah hrg menu makanan nya dan bnyk diskon",app dan service,positive
review_18726_1,2025-06-11 16:18:04,"KESEL BGT SAMA WAKTU TUNGGU GOFOOD, MASA CUST MINIMAL HRS NUNGGU 2 JAM DULU BUAT BISA CANCEL ORDERAN GF?",app dan service,negative
review_18726_2,2025-06-11 16:18:04,"ini restonya bermasalah, hampir 2 jam orderan saya blm diproses, ngehubungin bantuan malah dijawabnya sama robot, minta dibatalin malah gabisa katanya orderan udh dikonfirmasi resto, RESTONYA BERMASALAH LOH INI?",service,negative
review_18726_3,2025-06-11 16:18:04,"Minimal hargain lah waktu tunggu customer, atau adain live chat!",service,negative
review_18726_4,2025-06-11 16:18:04,ini nyari live chat juga ga nemu.,service,negative
review_18726_5,2025-06-11 16:18:04,"TOLONG LAH ADAIN LIVE CHAT, CUSTOMER JANGAN DIKASIH NGOBROL SM ROBOT DOANG!!!!",none,negative
review_18727_1,2025-06-11 15:51:37,sangat sangat membantu sekali,none,positive
review_18728_1,2025-06-11 15:37:53,matappppp polllll,none,positive
review_18729_1,2025-06-11 15:28:03,"kalo mesan gofood selalu lama dapat drivernya, smpai2 makan2 yg jadi diresto dingin, pdhal driver bnyak yg ngetime gak dpt orderan",service,negative
review_18730_1,2025-06-11 15:25:17,good,none,positive
review_18731_1,2025-06-11 15:24:36,ok,none,neutral
review_18732_1,2025-06-11 15:23:43,pelayanannya emang oke harga juga oke,service,positive
review_18732_2,2025-06-11 15:23:43,"tapi minimal kalau kami ada yang ga sengaja pake alamat yang salah/tujuan bisa diganti dong pas udh terlanjur kepesen, kalau gini kan repot kasian driver nya harus gini gini gini, sama juga saya",app,negative
review_18732_3,2025-06-11 15:23:43,padahal udh ganti alamat saya loh,none,neutral
review_18732_4,2025-06-11 15:23:43,tapi kok ttp aja gitu si kesel banget deh,app,negative
review_18733_1,2025-06-11 15:20:09,pesan gojek di kecamatan grabag Magelang susah dapat driver,service,negative
review_18734_1,2025-06-11 15:16:42,Semakin maju dan berkembang,none,positive
review_18735_1,2025-06-11 15:10:12,sangat membantu dan nggak ribet lancar terus gojek,service,positive
review_18736_1,2025-06-11 15:03:18,sdh pernah punya akun gojek..,none,neutral
review_18736_2,2025-06-11 15:03:18,tp,none,neutral
review_18736_3,2025-06-11 15:03:18,karena hp rusak..,none,neutral
review_18736_4,2025-06-11 15:03:18,download lagi dan masuk di aplikasi gojek pakai email yg kita punya knp tdk bisa..,app,negative
review_18736_5,2025-06-11 15:03:18,dng jawaban email sdh pernah terdaftar..,none,negative
review_18736_6,2025-06-11 15:03:18,lha email yg kita punya cuma 1 terus bagaimana solusinya 🙏,app,neutral
review_18737_1,2025-06-11 14:40:12,driver cepat dan ramah,service,positive
review_18738_1,2025-06-11 14:33:48,pengantaran tepat waktu,service,positive
review_18740_1,2025-06-11 14:11:24,"Makin Lemot, harusnya semakin ringan dan mudah di gunakan",app,negative
review_18741_1,2025-06-11 14:05:38,bagong teh rudettt kmha ieu serverna bagong,app,negative
review_18743_1,2025-06-11 13:51:35,"apaan ni gopay, ko kesedot saldo ku yg dri 100 rb jd 67k si?",app,negative
review_18743_2,2025-06-11 13:51:35,"ak gada langganan video atau dsb dri google play, ini ko kesedot terus?",app,negative
review_18743_3,2025-06-11 13:51:35,Benerin sistemnya masa dri 100 rb kesedot grgr notif vidio?,app,negative
review_18743_4,2025-06-11 13:51:35,Aku gd langganan loh.,none,neutral
review_18743_5,2025-06-11 13:51:35,"bnrin ya sistemnya bukannya makin BAGUS, malah memperburuk.",app,negative
review_18744_1,2025-06-11 13:51:28,semoga berkah,none,positive
review_18745_1,2025-06-11 13:43:31,Mantappp,none,positive
review_18746_1,2025-06-11 13:36:03,mntap,none,positive
review_18747_1,2025-06-11 13:09:51,sangat membantu sekali aplikasi ini,app,positive
review_18748_1,2025-06-11 12:42:48,Mantap,none,positive
review_18749_1,2025-06-11 12:19:56,jos gandos,none,positive
review_18750_1,2025-06-11 12:16:44,"Kadang eror, drivernya juga eror suka ngebatalin seenak jidatnya, ditambah klo saya pesan subuh jam 4.",app,negative
review_18750_2,2025-06-11 12:16:44,"pasti yg ambil g gerak, trus order gojek lain tiba2 di cancel.",service,negative
review_18750_3,2025-06-11 12:16:44,bangke lah bikin orang telat Mulu klo berangkat subuh.,service,negative
